id. Response ID;submitdate. Date submitted;Month Year[subm...Date submitted];Month[Month Yea...ate submitted]];Year[Month Year...ate submitted]];lastpage. Last page;Carmain;Previous PHEVs;Previous BEVs;Previous HEVs;Previous CNGs;Household Income;Importance of reducing greenhouse gas emissions (-3 not important, 3 important);Home ownership (own 1);Home Type (detached 1);Highest Level of Education;Longest trip in the last 12 months;Number of trips over 200 miles in the last 12 months;One-way commute distance;Number of people in the household;Age;Gender (Male 1);Number of vehicles in the household;Annual VMT Estimate ;FCV, BEV Dummy
PHASE_1_4448;05.05.2015 06:55;Mai 15;5;2015;43;2014 BMW i3;;;;;;;;;;;;;;;;1;;1
PHASE_1_4449;;;;;30;2015 Nissan Leaf;0;0;0;0;;;;;;;0;2,39;4;65;0;4;;1
PHASE_1_4450;05.05.2015 07:22;Mai 15;5;2015;43;2011 Nissan Leaf;0;0;1;0;175000;0;1;1;4;749,89;0;30,44;3;45;0;2;11428,57143;1
PHASE_1_4451;05.05.2015 07:29;Mai 15;5;2015;43;2014 Ford C-Max Energi;0;0;0;0;125000;-0,79;1;1;4;1410,28;11;29,34;1;55;0;1;22500;
PHASE_1_4452;;;;;11;2014 Toyota Prius Plug-in;0;0;0;0;;;;;;;;;;;;2;;
PHASE_1_4453;05.05.2015 08:13;Mai 15;5;2015;43;2013 Tesla Model S;0;0;0;0;125000;0;1;1;3;726,92;146;28,27;2;35;0;1;41154;1
PHASE_1_4454;06.05.2015 08:51;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;1;0;125000;2,89;0;1;2;272,03;0;20,03;5;65;0;3;9734,571429;1
PHASE_1_4455;05.05.2015 07:19;Mai 15;5;2015;43;2014 Ford Focus Electric;;;;;;;;;;;;;;;;1;;1
PHASE_1_4456;05.05.2015 07:55;Mai 15;5;2015;43;2015 Ford C-Max Energi;0;0;0;0;75000;2,49;1;1;4;244,18;1;1,04;1;65;0;2;4240;
PHASE_1_4457;05.05.2015 11:02;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;0;0;175000;2,48;1;1;3;789,65;3;20,63;2;45;1;4;12756,75;
PHASE_1_4458;;;;;41;2013 Chevrolet Volt;0;0;0;0;75000;2,5;1;1;3;987,36;10;11,61;1;65;1;1;;
PHASE_1_4459;05.05.2015 08:05;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;225000;0;0;1;3;167,68;2;13,63;2;35;0;2;11368,42105;
PHASE_1_4460;;;;;4;2014 Toyota Prius Plug-in;;;;;;;;;;;;;;;;1;;
PHASE_1_4461;05.05.2015 08:06;Mai 15;5;2015;43;2013 Nissan Leaf;1;0;1;0;125000;2,81;1;1;4;480,5;0;4,9;2;55;0;2;4854,545455;1
PHASE_1_4462;05.05.2015 08:04;Mai 15;5;2015;43;2015 BMW i3;0;0;0;0;325000;0;1;1;4;78,89;1;23,35;4;55;0;2;19636,36364;1
PHASE_1_4463;05.05.2015 13:41;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;0;0;0;0;75000;0,77;0;0;4;823,96;5;4,83;3;65;0;2;33333,33333;
PHASE_1_4464;05.05.2015 08:19;Mai 15;5;2015;43;2014 Ford Fusion Energi;0;0;0;0;;-1,54;1;1;4;165,87;0;19,92;3;55;0;5;16363,63636;
PHASE_1_4465;05.05.2015 08:16;Mai 15;5;2015;43;2015 Ford C-Max Energi;0;0;0;0;125000;2,13;1;1;4;276,79;0;21,71;2;35;0;3;13600;
PHASE_1_4466;;;;;4;2014 Toyota RAV4 EV;;;;;;;;;;;;;;;;1;;1
PHASE_1_4467;05.05.2015 08:11;Mai 15;5;2015;43;2014 Ford Fusion Energi;0;0;0;0;125000;0,53;1;1;4;329,56;0;10,88;4;35;1;3;5454,545455;
PHASE_1_4468;;;;;9;2014 Tesla Model S;0;0;0;0;;;;;;;;;;;;2;;1
PHASE_1_4469;;;;;3;2014 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_1_4470;05.05.2015 08:42;Mai 15;5;2015;43;2014 BMW i3;0;0;0;0;225000;1,29;1;1;4;346,01;0;36,46;4;45;0;3;14181,81818;1
PHASE_1_4471;05.05.2015 08:48;Mai 15;5;2015;43;2014 Ford Focus Electric;0;1;0;0;125000;0,19;1;1;2;98,42;0;37,57;4;55;0;4;18875;1
PHASE_1_4472;05.05.2015 08:48;Mai 15;5;2015;43;2013 Tesla Model S;0;0;0;0;500000;2,48;1;1;4;120,62;1;0;3;65;0;3;12000;1
PHASE_1_4473;05.05.2015 08:19;Mai 15;5;2015;43;2013 Ford C-Max Energi;;;;;;;;;;;;;;;;1;;
PHASE_1_4474;05.05.2015 10:40;Mai 15;5;2015;43;2015 Chevrolet Volt;1;0;0;0;225000;2,73;1;1;4;282,99;2;5,45;2;65;0;2;8666,666667;
PHASE_1_4475;05.05.2015 08:34;Mai 15;5;2015;43;2014 BMW i3;0;0;0;0;125000;2,72;1;1;3;154,19;240;15,85;1;55;1;2;9958,909091;
PHASE_1_4476;;;;;16;2014 Ford Fusion Energi;0;0;1;0;;;;;;;;;1;55;1;1;;
PHASE_1_4477;05.05.2015 08:43;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;1;0;125000;0;0;0;4;146,21;3;2,75;5;45;0;2;14769,23077;
PHASE_1_4478;05.05.2015 08:52;Mai 15;5;2015;43;2014 Ford C-Max Energi;0;0;0;0;225000;-3;1;1;2;;0;2,74;2;65;1;2;8057,142857;
PHASE_1_4479;05.05.2015 09:26;Mai 15;5;2015;43;2014 Nissan Leaf;0;0;1;0;125000;1,75;1;1;3;438,73;0;30,16;4;45;0;2;14431,57895;1
PHASE_1_4480;;;;;4;2013 Toyota Prius Plug-in;;;;;;;;;;;;;;;;1;;
PHASE_1_4481;05.05.2015 08:49;Mai 15;5;2015;43;2012 Toyota RAV4 EV;0;0;1;0;325000;2,8;1;1;3;116,83;1;28,23;4;45;0;3;9600;1
PHASE_1_4482;05.05.2015 08:55;Mai 15;5;2015;43;2014 Chevrolet Volt;0;0;0;0;;-3;1;1;4;52,09;1;21,6;2;35;0;2;14500;
PHASE_1_4483;05.05.2015 09:03;Mai 15;5;2015;43;2014 Nissan Leaf;0;1;0;0;75000;2,62;1;1;2;1527,88;12;101,91;2;55;0;4;10300;1
PHASE_1_4484;05.05.2015 08:58;Mai 15;5;2015;43;2014 Tesla Model S;0;0;0;0;500000;2,41;1;1;4;113,83;1;5,25;2;75;0;2;8330,769231;1
PHASE_1_4485;05.05.2015 08:56;Mai 15;5;2015;43;2013 Ford C-Max Energi;1;0;0;0;500000;2,84;1;1;3;1037,57;10;;4;45;0;3;12413,7931;
PHASE_1_4486;05.05.2015 08:54;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;1;0;125000;2,71;1;1;4;;0;1,99;1;65;0;1;6593,828571;
PHASE_1_4487;05.05.2015 08:59;Mai 15;5;2015;43;2014 BMW i3;0;0;0;0;275000;1,59;0;1;3;122,84;0;35,59;2;35;0;2;12000;
PHASE_1_4488;05.05.2015 09:25;Mai 15;5;2015;43;2014 Mercedes-Benz B-Class Electric Drive;0;1;1;0;125000;2,78;1;1;3;490,05;0;38,1;3;55;1;3;6000;1
PHASE_1_4490;05.05.2015 08:50;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;0;0;75000;-2,46;1;0;3;280,76;2;29,09;4;25;1;1;15000;
PHASE_1_4491;05.05.2015 08:59;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;1;0;175000;2,62;1;0;4;40,39;1;1,12;1;55;0;2;6857,142857;
PHASE_1_4492;05.05.2015 11:33;Mai 15;5;2015;43;2014 Ford C-Max Energi;0;0;0;0;125000;2,87;1;1;4;511,97;5;5,54;1;65;1;3;4707,692308;
PHASE_1_4493;05.05.2015 16:13;Mai 15;5;2015;43;2011 Nissan Leaf;1;0;1;0;75000;2,49;0;0;4;467,33;0;18,99;2;65;0;2;14034,78261;1
PHASE_1_4494;05.05.2015 13:19;Mai 15;5;2015;43;2013 Ford C-Max Energi;1;0;0;0;75000;2,54;1;1;2;396,39;2;4,79;2;65;1;2;5500;
PHASE_1_4495;05.05.2015 09:02;Mai 15;5;2015;43;2015 Tesla Model S;1;0;0;0;175000;2,66;1;1;3;372,27;3;41,53;2;25;0;2;26592;1
PHASE_1_4496;05.05.2015 09:00;Mai 15;5;2015;43;2014 Tesla Model S;0;0;0;0;225000;-2,85;1;1;3;342,77;8;1,89;4;45;0;2;15000;1
PHASE_1_4497;05.05.2015 12:03;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;375000;2,57;1;1;4;656,07;0;29,5;4;55;0;3;14064;1
PHASE_1_4498;05.05.2015 09:31;Mai 15;5;2015;43;2012 Toyota RAV4 EV;0;0;0;0;50000;0,85;1;1;3;165,98;8;36,35;4;35;0;1;15771,42857;1
PHASE_1_4499;05.05.2015 09:32;Mai 15;5;2015;43;2014 Tesla Model S;0;0;0;0;175000;-0,75;1;1;4;92,95;0;15,7;2;75;0;2;13978,15385;1
PHASE_1_4500;05.05.2015 09:48;Mai 15;5;2015;43;2014 Chevrolet Volt;1;0;0;0;175000;2,65;1;1;2;;0;22,99;3;65;0;2;9928;
PHASE_1_4501;05.05.2015 09:24;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;0;0;125000;2,77;1;1;2;67,64;2;2,26;2;45;0;2;7066,666667;
PHASE_1_4502;05.05.2015 09:39;Mai 15;5;2015;43;2014 Ford C-Max Energi;0;0;0;0;325000;2,59;1;1;4;480,19;3;18,18;5;45;0;2;18000;
PHASE_1_4503;05.05.2015 12:31;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;1;0;225000;2,75;1;1;4;;0;26,86;2;75;0;2;5261,538462;
PHASE_1_4504;05.05.2015 08:55;Mai 15;5;2015;43;2013 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_1_4505;05.05.2015 09:22;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;225000;2,56;1;0;4;262,08;3;40,79;2;35;0;2;73500;
PHASE_1_4506;05.05.2015 09:00;Mai 15;5;2015;43;2014 Tesla Model S;;;;;;;;;;;;;;;;1;;1
PHASE_1_4507;05.05.2015 10:57;Mai 15;5;2015;43;2013 Ford C-Max Energi;0;0;0;0;375000;2,73;1;1;4;442,66;3;11,61;2;65;1;2;15680;
PHASE_1_4508;05.05.2015 10:48;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;225000;0;1;1;4;245,56;5;33,07;4;55;0;4;17052,63158;
PHASE_1_4509;06.05.2015 12:28;Mai 15;5;2015;43;2013 Chevrolet Volt;0;0;0;0;175000;2,69;1;1;4;260,97;0;48,39;2;45;1;2;10378,75862;
PHASE_1_4510;05.05.2015 09:51;Mai 15;5;2015;43;2015 Nissan Leaf;0;0;0;0;175000;;1;1;3;210,79;0;3,17;1;55;1;3;4036;1
PHASE_1_4511;05.05.2015 09:47;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;1;0;125000;2,64;1;1;3;736,54;2;;2;65;0;2;8197,371429;
PHASE_1_4512;05.05.2015 10:37;Mai 15;5;2015;43;2014 Ford Fusion Energi;0;0;0;0;125000;2,58;1;0;3;118,18;5;21,92;3;45;0;3;18314,57143;
PHASE_1_4513;05.05.2015 09:16;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;225000;;1;1;4;;0;7,39;2;35;1;2;10666,66667;1
PHASE_1_4514;05.05.2015 09:41;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;50000;2,82;1;1;2;40,74;1;9,08;1;65;0;2;6697,674419;
PHASE_1_4515;05.05.2015 20:39;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;175000;0;1;1;4;1250,32;0;7,82;2;55;0;2;7497,75;1
PHASE_1_4516;05.05.2015 09:32;Mai 15;5;2015;43;2015 BMW i3;1;0;0;0;325000;0;1;1;3;293,79;0;22,38;4;35;0;2;10500;1
PHASE_1_4517;05.05.2015 09:57;Mai 15;5;2015;43;2013 Ford C-Max Energi;0;0;0;0;75000;;1;1;3;312,18;1;21,92;2;65;0;2;10312,5;
PHASE_1_4518;;;;;4;2013 Toyota Plug-in Hybrid;;;;;;;;;;;;;;;;1;;
PHASE_1_4519;05.05.2015 09:38;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;1;0;125000;2,71;0;0;3;107,22;0;13,28;2;45;0;2;10073,80645;
PHASE_1_4520;05.05.2015 09:44;Mai 15;5;2015;43;2013 Honda Fit EV;0;0;0;0;;2,65;1;1;3;464,36;0;1,96;2;55;1;3;5036,869565;1
PHASE_1_4521;05.05.2015 09:35;Mai 15;5;2015;43;2013 Toyota RAV4 EV;0;0;1;0;425000;2,15;1;1;4;781,31;2;9,2;3;45;0;3;16588,23529;1
PHASE_1_4522;05.05.2015 09:45;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;1;0;225000;2,59;1;1;4;497,92;1;8,01;4;55;0;3;10944,94737;
PHASE_1_4523;05.05.2015 09:57;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;75000;2,61;1;1;3;126,23;0;14,33;2;55;0;3;12923,07692;1
PHASE_1_4524;05.05.2015 09:38;Mai 15;5;2015;43;2013 Tesla Model S;0;0;0;0;175000;2,78;1;1;3;287,29;5;3,73;4;45;0;2;9827,294118;1
PHASE_1_4525;05.05.2015 10:29;Mai 15;5;2015;43;2013 Tesla Model S;0;0;0;0;125000;2,78;1;1;3;469,17;4;12,42;2;65;0;3;4399,5;1
PHASE_1_4526;05.05.2015 09:17;Mai 15;5;2015;43;2014 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_1_4527;05.05.2015 09:56;Mai 15;5;2015;43;2013 Chevrolet Volt;0;0;1;0;75000;;1;0;3;;0;0,82;2;80;1;3;2189,625;
PHASE_1_4528;05.05.2015 09:43;Mai 15;5;2015;43;2014 BMW i3;;;;;175000;;1;1;3;;0;;2;55;0;2;6720;1
PHASE_1_4529;05.05.2015 09:40;Mai 15;5;2015;43;2013 Fiat 500e;0;0;0;0;125000;0,7;1;1;2;;0;4,62;1;55;0;2;4590,666667;1
PHASE_1_4531;05.05.2015 10:47;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;75000;1,73;0;0;4;107,23;0;16,48;4;45;0;2;11250;1
PHASE_1_4532;05.05.2015 09:47;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;0;0;225000;2,68;1;1;3;453,36;3;7,03;8;55;0;2;12914,4;
PHASE_1_4533;05.05.2015 09:43;Mai 15;5;2015;43;2015 Toyota Prius Plug-in;0;0;1;0;275000;-1,75;1;1;4;;0;4,01;4;35;0;1;7800;
PHASE_1_4534;05.05.2015 13:58;Mai 15;5;2015;43;2013 Chevrolet Volt;0;0;0;0;50000;-2,92;1;1;3;340,12;0;2,03;3;75;1;2;7989,75;
PHASE_1_4535;05.05.2015 14:09;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;1;0;1;0;175000;0;1;1;3;403,7;1;33,24;4;55;1;5;25043,47826;
PHASE_1_4536;05.05.2015 09:43;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;1;0;225000;;1;1;3;184,44;4;9,07;2;65;0;2;6816;
PHASE_1_4537;05.05.2015 10:25;Mai 15;5;2015;43;2014 Chevrolet Volt;0;0;1;0;125000;2,68;1;1;3;122,89;0;24,43;3;65;0;3;7366,5;
PHASE_1_4538;05.05.2015 09:22;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;;;;;;;;;;;;;;;;1;;
PHASE_1_4539;05.05.2015 11:37;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;;2,6;1;1;3;272,96;1;2,96;4;55;1;5;5683,764706;
PHASE_1_4540;;;;;12;2013 Tesla Model S;0;0;1;0;;;;;;;;;3;;;3;;1
PHASE_1_4541;05.05.2015 09:48;Mai 15;5;2015;43;2014 Chevrolet Volt;0;1;0;0;225000;1,11;1;1;3;847,12;0;36,72;5;45;0;3;12923,07692;
PHASE_1_4542;;;;;16;2014 Chevrolet Volt;0;0;0;0;;;;;;;;;4;35;0;2;;
PHASE_1_4543;;;;;1;;;;;;;;;;;;;;;;;1;;
PHASE_1_4544;05.05.2015 09:33;Mai 15;5;2015;43;2012 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_1_4545;05.05.2015 10:07;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;75000;2,61;0;1;3;390,76;0;24,64;2;35;1;2;11142,85714;1
PHASE_1_4546;05.05.2015 10:21;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;175000;2,85;1;1;4;;0;25,22;2;65;0;2;14750;1
PHASE_1_4547;05.05.2015 11:10;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;0;0;1;0;125000;2,73;1;1;2;;10;;3;55;0;3;18112,88889;
PHASE_1_4549;09.05.2015 15:06;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;75000;2,55;1;1;4;807,66;0;6,09;2;75;1;2;6075,804878;
PHASE_1_4550;05.05.2015 10:25;Mai 15;5;2015;43;2013 Ford Fusion Energi;0;0;0;0;125000;-3;1;1;2;2642,33;0;21,6;4;55;0;5;11970;
PHASE_1_4551;05.05.2015 09:55;Mai 15;5;2015;43;2015 Ford Fusion Energi;0;0;0;0;500000;-2,25;1;1;3;;0;24,68;4;45;0;3;17241,33333;
PHASE_1_4553;06.05.2015 21:41;Mai 15;5;2015;43;2014 Ford Fusion Energi;0;0;0;0;225000;2,68;1;1;3;812,02;3;5,5;2;65;1;3;9375;
PHASE_1_4554;05.05.2015 11:01;Mai 15;5;2015;43;2013 Smart fortwo;0;0;1;0;50000;2,78;0;0;3;;0;13,43;2;55;0;2;10215,6;1
PHASE_1_4555;15.05.2015 09:40;Mai 15;5;2015;43;2013 Honda Fit EV;0;0;0;0;175000;0;1;1;4;;0;5,97;2;75;0;2;5578,545455;1
PHASE_1_4556;05.05.2015 10:29;Mai 15;5;2015;43;2014 Chevrolet Spark EV;0;0;0;0;125000;2,59;1;1;4;131,34;0;15,08;2;45;0;2;15171,42857;1
PHASE_1_4557;;;;;9;2014 BMW i3;0;0;0;0;;;;;;;;;;;;2;;1
PHASE_1_4558;05.05.2015 10:30;Mai 15;5;2015;43;2014 Ford Fusion Energi;0;0;0;0;225000;0;1;1;4;81,35;1;24,8;4;35;1;2;21000;
PHASE_1_4559;06.05.2015 10:23;Mai 15;5;2015;43;2013 Nissan Leaf;0;1;0;0;175000;2,67;1;1;4;355,05;0;3,31;2;75;0;2;3589,384615;1
PHASE_1_4560;05.05.2015 11:03;Mai 15;5;2015;43;2014 BMW i3;0;0;0;0;125000;2,58;1;1;4;53,54;0;13,39;2;65;0;3;3507;1
PHASE_1_4561;;;;;24;2013 Toyota Prius Plug-in;;;;;;;;;;;1;11,05;1;75;1;1;;
PHASE_1_4562;05.05.2015 10:59;Mai 15;5;2015;43;2014 Nissan Leaf;0;0;1;0;175000;2,8;1;1;4;138,41;0;17,78;2;75;0;2;3945,818182;1
PHASE_1_4563;05.05.2015 11:18;Mai 15;5;2015;43;2014 Tesla Model S;0;0;1;0;500000;2,7;1;1;1;200,06;1;6,7;4;55;0;3;8400;1
PHASE_1_4564;05.05.2015 13:23;Mai 15;5;2015;43;2014 Chevrolet Spark EV;0;1;1;0;;0,71;1;1;3;594,09;0;7,52;2;35;0;2;13875;1
PHASE_1_4565;09.05.2015 11:09;Mai 15;5;2015;43;2013 Ford C-Max Energi;;;;;125000;2,68;1;1;4;336,54;6;12,35;2;75;1;3;12549,88235;
PHASE_1_4566;;;;;42;2013 Chevrolet Volt;0;0;0;0;175000;2,53;1;1;3;116,8;0;14,29;3;35;0;3;;
PHASE_1_4567;05.05.2015 11:38;Mai 15;5;2015;43;2012 Tesla Model S;0;1;1;0;375000;2,03;1;1;4;136,9;20;98,66;1;35;0;2;33777,77778;1
PHASE_1_4568;05.05.2015 11:31;Mai 15;5;2015;43;2011 Chevrolet Volt;0;0;0;0;125000;2,76;1;1;4;498,41;2;7,19;2;65;0;1;16153,84615;
PHASE_1_4569;05.05.2015 11:34;Mai 15;5;2015;43;2014 Chevrolet Volt;1;0;0;0;75000;2,3;0;0;4;269,36;2;14,72;2;35;1;2;13497,33333;
PHASE_1_4571;;;;;25;2011 Chevrolet Volt;0;0;1;0;;;;;;;3;28,45;6;55;0;5;;
PHASE_1_4572;05.05.2015 10:48;Mai 15;5;2015;43;2014 BMW i3;0;1;0;0;;-3;1;1;4;14,22;0;1,9;2;45;0;3;5000;1
PHASE_1_4573;05.05.2015 11:03;Mai 15;5;2015;43;2013 Smart fortwo;0;0;1;0;175000;2,33;1;1;3;;0;7,27;2;55;0;3;5520;1
PHASE_1_4574;05.05.2015 11:15;Mai 15;5;2015;43;2013 Ford Focus Electric;0;0;0;0;75000;2,53;0;1;2;166,52;0;4,03;4;65;0;3;4361,538462;1
PHASE_1_4576;05.05.2015 11:21;Mai 15;5;2015;43;2014 Tesla Model S;0;1;0;0;425000;1,92;1;1;4;97,97;4;3,93;4;45;0;2;10512;1
PHASE_1_4577;05.05.2015 11:19;Mai 15;5;2015;43;2014 Nissan Leaf;0;1;0;0;;2,67;1;0;3;440,92;0;8,16;2;65;1;2;5333,333333;1
PHASE_1_4578;05.05.2015 13:29;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;0;1;0;;0,8;1;1;2;;0;10,23;2;65;1;2;6967,741935;
PHASE_1_4579;05.05.2015 11:04;Mai 15;5;2015;43;2014 Tesla Model S;0;0;0;0;225000;0;1;1;4;;0;37,6;3;55;1;2;19254,54545;1
PHASE_1_4580;05.05.2015 11:36;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;0;0;0;0;175000;2,77;1;1;3;727,01;6;5,51;2;45;0;2;7783;
PHASE_1_4581;05.05.2015 16:17;Mai 15;5;2015;43;2014 Nissan Leaf;0;1;0;0;225000;2,78;1;1;4;308,22;0;6,16;4;55;0;4;10036,61538;1
PHASE_1_4582;05.05.2015 11:42;Mai 15;5;2015;43;2014 Tesla Model S;1;0;0;0;125000;2,67;1;1;4;;0;54,62;2;35;0;3;16412;1
PHASE_1_4583;06.05.2015 17:11;Mai 15;5;2015;43;2013 Ford C-Max Energi;0;0;1;0;125000;0,79;1;1;3;;5;4,07;2;75;0;3;6880;
PHASE_1_4584;05.05.2015 10:51;Mai 15;5;2015;43;2013 Chevrolet Volt;;;;;;;;;;;;;;;;1;;
PHASE_1_4585;05.05.2015 11:17;Mai 15;5;2015;43;2012 Toyota RAV4 EV;0;0;1;0;;2,89;1;1;3;150,17;0;48,93;2;55;0;2;12354,2069;1
PHASE_1_4586;05.05.2015 11:22;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;0;0;125000;2,13;1;1;4;;0;3,28;3;75;0;2;8181,818182;1
PHASE_1_4587;05.05.2015 11:38;Mai 15;5;2015;43;2014 Mercedes-Benz B-Class Electric Drive;1;0;0;0;275000;2,64;1;1;4;233,14;0;11,08;2;35;1;2;11700;1
PHASE_1_4588;05.05.2015 11:24;Mai 15;5;2015;43;2014 Chevrolet Volt;0;1;0;0;225000;2,47;1;1;4;269,63;4;18,46;4;45;0;2;6549,818182;
PHASE_1_4589;05.05.2015 11:20;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;1;0;125000;2,62;1;1;4;232,99;0;7,43;4;45;0;2;10285,71429;
PHASE_1_4590;05.05.2015 11:17;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;0;0;125000;2,48;0;0;4;405,99;6;3,46;2;35;1;2;9458,823529;
PHASE_1_4592;05.05.2015 11:31;Mai 15;5;2015;43;2011 Nissan Leaf;0;0;0;0;50000;2,57;1;1;3;474,97;0;8,35;2;65;0;3;13598,69388;1
PHASE_1_4593;11.05.2015 12:21;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;1;0;275000;2,74;1;1;4;231,93;0;10,44;2;80;0;2;7200;
PHASE_1_4594;05.05.2015 11:52;Mai 15;5;2015;43;2014 Nissan Leaf;0;0;0;0;475000;;1;1;3;317,93;0;13,39;2;65;0;3;8031,692308;1
PHASE_1_4595;05.05.2015 18:05;Mai 15;5;2015;43;2014 Smart fortwo;0;0;0;0;75000;2,88;;1;3;76,88;0;;3;55;1;3;4855;1
PHASE_1_4596;05.05.2015 11:44;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;1;0;1;0;125000;2,3;1;1;4;658,81;1;29,41;2;75;0;3;15000;
PHASE_1_4597;;;;;26;2015 Ford Fusion Energi;1;0;0;0;;;;;;;0;22,26;4;55;0;4;;
PHASE_1_4598;05.05.2015 12:24;Mai 15;5;2015;43;2012 Toyota Prius Plug-in;0;1;0;0;125000;2,79;1;1;4;385,03;4;5,32;2;65;0;1;7304,347826;
PHASE_1_4599;05.05.2015 11:49;Mai 15;5;2015;43;2014 Toyota Prius Plug-in;0;0;1;0;125000;1,25;1;1;2;101,17;6;10,2;4;35;0;2;28255,38462;
PHASE_1_4600;05.05.2015 12:43;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;0;1;0;0;125000;0;1;1;4;119,34;0;4,13;3;35;0;2;6750;
PHASE_1_4601;10.05.2015 13:39;Mai 15;5;2015;43;2015 Fiat 500e;1;0;0;0;50000;2,64;;1;4;263,05;0;2,69;2;25;1;2;4200;1
PHASE_1_4602;05.05.2015 12:00;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;0;0;1;0;175000;1,53;1;1;3;;0;1,91;2;55;0;2;8054;
PHASE_1_4604;05.05.2015 12:03;Mai 15;5;2015;43;2012 Chevrolet Volt;1;0;1;0;;1,89;1;1;3;437,31;4;16,28;1;55;0;2;21240;
PHASE_1_4605;05.05.2015 12:26;Mai 15;5;2015;43;2013 Chevrolet Volt;0;1;1;0;175000;2,11;1;1;4;;0;6,84;2;80;0;2;2494,434783;
PHASE_1_4606;05.05.2015 12:10;Mai 15;5;2015;43;2014 Ford Fusion Energi;0;0;0;0;225000;-1,24;1;1;3;505,88;4;73,25;5;35;0;2;24526,4;
PHASE_1_4607;05.05.2015 11:54;Mai 15;5;2015;43;2013 Toyota Prius Plug-in;0;0;1;0;275000;0;0;1;4;384,94;0;4,62;2;55;1;2;378000;
PHASE_1_4608;05.05.2015 12:00;Mai 15;5;2015;43;2013 Nissan Leaf;0;0;1;0;75000;0;0;0;2;116,16;0;4,86;3;35;0;2;7777,777778;1
PHASE_1_4609;;;;;4;2014 Mercedes-Benz B-Class Electric Drive;;;;;;;;;;;;;;;;1;;1
PHASE_1_4610;05.05.2015 13:35;Mai 15;5;2015;43;2011 Chevrolet Volt;0;1;0;0;175000;0,96;1;1;3;101,72;2;12,47;1;55;0;2;10846,15385;
PHASE_1_4611;05.05.2015 12:08;Mai 15;5;2015;43;2015 Toyota Prius Plug-in;0;0;1;0;;2,61;1;1;4;848,48;100;93,3;3;55;1;4;23333,33333;
PHASE_1_4613;06.05.2015 08:46;Mai 15;5;2015;43;2014 Honda Accord Plug-in Hybrid;0;0;0;0;225000;-2,7;1;1;3;433,17;6;47,45;2;65;0;3;23000;
PHASE_1_4614;05.05.2015 15:31;Mai 15;5;2015;43;2012 Chevrolet Volt;0;0;0;0;75000;2,77;1;1;3;105,97;4;9,39;2;55;0;2;17991,42857;
PHASE_1_4615;;;;;31;2014 Toyota Prius Plug-in;0;0;1;0;;;;;;834,15;0;3,33;2;65;1;2;;
PHASE_1_4616;05.05.2015 12:35;Mai 15;5;2015;43;2013 Ford Fusion Energi;0;0;1;0;;0,34;1;1;4;109,16;12;10,1;2;75;0;2;6,72;
